126415614616154112	positive	Now all @Apple has to do is get swype on the iphone and it will be crack. Iphone that is126404574230740992	positive	@Apple will be adding more carrier support to the iPhone 4S (just announced)
126372040696541184	negative	You know @apple It's been almost a week since I paid for iTunes Match, I would really like to use it. Any ETA on a fix?
126106964420857856	negative	#LRT LMFAO
126391082308206592	negative	@JoseArgaa jochu sos un garca! Como pio vas a poner eso? Jajaja
126029733325582336	negative	“@CBM: Lies @apple. the battery on this new iPhone4S is definitely not any better.” &lt;&lt; check Settings: 8 times more App usage in iOS 5
126363154837020672	negative	removing all @apple shit.
126351972948393984	negative	@NickTheFNicon He can send but not rcve txts so he has an apt @apple at 4pm.Then he exclaims: And I waited a whole YEAR for this phone!!LMAO
126006966312108032	negative	Updating to IOS5 with my regular iphone4 just made it slower and messed up.. @apple give me a free 4S and we can call it even, thanks
125987439692099584	negative	anyone else stuck in duped calendar/mail/battery sucking @apple hell? #iCloud and #OSX Lion are a disappointment
126392402083708928	negative	Oh, @apple. Steve obviously had nothing to do with iPhoto, as it's the perfect opposite of 'insanely great'. Get it fixed, please.
126129938247061504	negative	ugh! @apple, you’re reservation page for the iPhone is NOT working.
126297326565330944	negative	@apple Wish I could pick month, day, and YEAR when setting a new calendar item on my iPhone. Why hasn't the new iOS fixed this yet?!
126088404084588544	negative	This a easy one
126331480233353216	negative	RT @phxguy88: Oh, just fuck you, @apple. Already?? ---&gt; iPhone 5 on schedule for summer launch? http://t.co/Ofh9PTaG via @BGR
